repo,dependency_file,affected_test_file,bypass_method,commit_hash,commit_date,commit_author,commit_message,total_commits_to_file,description
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),0106c26529900bad0561efb9c9180f7f016365b0,2022-10-14T08:43:38+01:00,Marco Edward Gorelli,REVERT caching in find_stack_level (#49053),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),0106c26529900bad0561efb9c9180f7f016365b0,2022-10-14T08:43:38+01:00,Marco Edward Gorelli,REVERT caching in find_stack_level (#49053),240,Plotting backend loaded via entry points
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),04db72145624ef8fb1405bf7dea6d9ae6bdbca9a,2022-10-11T17:42:26-03:00,Guilherme Beltramini,"DOC: Fix typos and standardize spelling of ""GitHub""  and ""macOS"" (#49005)",38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),5c66e65d7b9fef47ccb585ce2fd0b3ea18dc82ea,2022-09-19T18:51:42-04:00,Torsten Wörtwein,TYP: type all arguments with bool default values (#48624),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),85246fe460e93d2b891a1c116bcef3cb1a698664,2022-09-18T13:21:25+02:00,Patrick Hoefler,CI: Fix matplolib release issues (#48601),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),cc920b4ff17d7903aa565bf57a1b2a20658fce3c,2022-09-09T18:42:54+01:00,Kevin Sheppard,DOC: Improve docs for plotting (#48437),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),c08c925b7b35ff1deb9013305236cbf5c735f73a,2022-08-26T14:40:24-07:00,joshuabello2550,fixed docstring error with pandas.Series.plot.area:Unknown parameter: {'stacked'} (#48063),240,Plotting backend loaded via entry points
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),e94faa23e24c0abf9db74d79cfebe06676577867,2022-08-17T23:00:08+01:00,Marco Edward Gorelli,"WARN,TST check stacklevel for all warnings  (#47998)",38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),ebbee0b72827c6839dfceb36933748fa8fc96e04,2022-08-16T11:28:04-07:00,Matthew Roeschke,ENH: Add ArrowDype and .array.ArrowExtensionArray to top level (#47818),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),8b72297c8799725e98cb2c6aee664325b752194f,2022-08-16T02:07:00+02:00,Yago González,DEPR: `sort_columns` in `plot` (#47563) (#48073),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),4d7cfc436f8a7bc65c11770aa16f05e875b74077,2022-07-25T12:45:09-04:00,Torsten Wörtwein,TYP: pandas/plotting annotations from pandas-stubs (#47827),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),a4fec220e39031b2f08c593f57c11d42f53879a4,2022-07-09T20:11:59-04:00,Torsten Wörtwein,TYP: enable reportUnusedImport (#46937),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),f538568afc2c76c2d738d32e3544cf9fe6742960,2022-07-03T10:22:53-04:00,Torsten Wörtwein,TYP: misc return type annotations (#47558),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),ed55bdf198590dd572f2e546c7b2afe7ae98ba74,2022-06-30T21:25:20+02:00,Peter,Initial draft: from_dummies (#41902),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),cf05e2fbbd7284f30fed75508a8b937d3dc739ca,2022-06-25T13:13:18-04:00,dataxerik,ENH: Move PyperclipException and PyperclipWindowsException to error/_… (#47491),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),696e9bd04f512d8286a3e9933e02d50f7fd03f56,2022-06-13T22:07:26-04:00,Torsten Wörtwein,TYP: plotting._matplotlib (#47311),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),297c59abbe218f3ccb89fb25bee48f619c1e0d2d,2022-06-09T13:44:15+01:00,Nicolas Hug,ENH: Allow column grouping in DataFrame.plot (#29944),240,Plotting backend loaded via entry points
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),1ce21664848a1128ea1456d4fd24d76f045a74df,2022-05-25T02:41:38+08:00,Khor Chean Wei,BUG Fix: Cannot read pickle generate_legacy_storage_files version 1.4.2 under environment pandas version 1.5.0 (incompatibilites issue) (#47104),1,Legacy pickle file for compatibility testing
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),98a88293f47bd84105161e3e7145efc4a76d461b,2022-05-06T23:26:47-04:00,Torsten Wörtwein,TYP: Make temporary variables in pandas/__init__.py private (#46698),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),8a4abfa587af150ac8f67d640b8e530fa0ba90f3,2022-04-07T19:26:09+02:00,Moritz Schreiber,Add 'color' and 'size' to arguments (#44856),240,Plotting backend loaded via entry points
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),49937b935d50af689f46757b021e9bb26b8fc9f8,2022-03-16T11:12:45-07:00,Matthew Roeschke,TYP/CI: Fix failing clipboard typing (#46395),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),bd1263fe6893238d610f2ad8faad214ba290b25d,2022-03-16T00:41:48Z,Danil Iashchenko,TYP: annotation of __init__ return type (PEP 484) (pandas/io) (#46284),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),c0d746fae38be8f9204979323f3847705494cdfc,2022-03-16T00:41:11Z,Danil Iashchenko,TYP: annotation of __init__ return type (PEP 484) (pandas/plotting) (#46283),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),8a489bd93e7348ef05a083ed6ce9b6e960725443,2022-03-11T23:50:08Z,Thomas Grainger,CLN/DOC: fix test_register_entrypoint (#46302),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),63616a622186068e487b3fd5304022c27f6aa6db,2022-02-27T07:20:55-08:00,Matthew Roeschke,TST: Don't mark all plotting tests as slow (#46003),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),1b5338e95917a8b94a9f7b2e1881442dd663c02d,2022-02-10T19:55:01-05:00,partev,"DOC: fix URLs, formatting and typos (#45920)",240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),abd74363b3f911cbba79cfd4d78fb17521b39928,2022-01-01T01:46:49+01:00,Joris Van den Bossche,API: hide NumericIndex from public top-level namespace in favor of pd.Index (#44819),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),9598f774f952176c9c177f722b540c623612d195,2021-12-24T08:32:13-08:00,Matthew Roeschke,DOC: Run doctests for pandas/plotting (#45019),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),27e56f7987297aebeb438f28564bb64c01560821,2021-12-19T15:07:05-08:00,jbrockmendel,TST: address TODOs/FIXMES/noqas (#44960),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),097322fdd1e7d7d4d953db8297330e71eaba95c6,2021-12-05T18:18:22-08:00,jbrockmendel,CLN: FIXMEs (#44771),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),81fa3672f99739fdc8ecd363f3c79e77a28f07a6,2021-11-25T07:12:55-08:00,Matthew Roeschke,TST: Use Popen in contextmanagers (#44611),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),b892fc67bb62de313b6da7ac0c9d03dfcdd7f868,2021-09-28T19:39:11-04:00,Torsten Wörtwein,TYP: use __all__ to signal public API to type checkers (#43695),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),e727a561aee529e9e6ce9494c05685f157ed1073,2021-09-28T11:05:02-04:00,Torsten Wörtwein,CLN: Remove unused functions/variables (#43753),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),4fd0afa295ab3bccaf2641206dccd489370696f7,2021-09-02T00:01:47+01:00,Terji Petersen,"DEPR: Int64Index, UInt64Index & Float64Index (#43028)",189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),c979bd8b84e95bab0f69b4be71d2cd340e71912f,2021-08-25T23:25:55+05:30,Kavya9986,"Fixed all warning.warn messages for space,full-stop etc issues (#43163)",189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),c979bd8b84e95bab0f69b4be71d2cd340e71912f,2021-08-25T23:25:55+05:30,Kavya9986,"Fixed all warning.warn messages for space,full-stop etc issues (#43163)",38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),df8f42894db1e04dda024593f5dcc7c91de124ad,2021-08-18T18:49:17-05:00,William Bradley,CLN str.replace -> .name attribute for ImportError (#43013),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),7db129e9e15e6a4c9a6f29269b57384e47e6392a,2021-08-13T17:23:56+01:00,Terji Petersen,DOC: NumericIndex (#42706),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),902000a74218ba13ed99a561c33fc00e6f4d626e,2021-07-28T03:06:32+02:00,Kaiqi Dong,DOC: Add user_guide examples and docstring example for df.plot.box and df.plot.hist (#42520),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),efbc1d4ebba66bd9be4945be7e914d72a5b3f91c,2021-07-22T13:55:06-04:00,Drew Levitt,"DOC: Correct singular ""die""/plural ""dice"" (#42574)",240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),d3a018d770a8973bb0de14dc851ebd4da8de9801,2021-07-12T15:10:44+02:00,Kaiqi Dong,ENH: Fix `by` in DataFrame.plot.hist and DataFrame.plot.box (#28373),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),42adb9f80fb6a048995087276eda2a16ea1cfb66,2021-07-11T17:10:41-03:00,vrserpa,PERF: Use list comprehension to join strings (#41753) (#42173),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),8411993d57b6a7141a211293f1ee216c97919122,2021-07-06T13:37:21-05:00,Fangchen Li,DEPS: use importlib for backend discovery #41815 (#42410),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),74b125e93155ac5f27c201b7283eb9366d04bbb3,2021-07-06T07:57:56-05:00,Fangchen Li,CLN: remove np17 compat (#42375),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),05619744068d0e83578ae5e6daf3e1187c7b313d,2021-06-16T01:52:54+02:00,Joris Van den Bossche,DEP: move pkg_resources back inline in function (delayed import) (#42006),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),a1412a0440f96cc04288f4672d9473ae481a802b,2021-06-12T03:21:22-07:00,Kelly,DOC: Validator + converting array_like to array-like in docstrings (#41295),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),e602f7b322eb83b9c5824304000763e1c6cb37ab,2021-06-04T16:40:53+02:00,TLouf,PERF: load plotting entrypoint only when necessary (#41503),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),ac026fac78b913fd1163eee6672afa2a40e403af,2021-05-14T09:09:23-07:00,Michael Hsieh,DOC: Complete first sentence in DataFrame.hist (#41421). (#41454),240,Plotting backend loaded via entry points
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),f40e58cc50abcd03efae372df0586467a957f695,2021-05-05T15:14:09-05:00,Fangchen Li,DEPS/CLN: remove distutils usage (#41207),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),8d341069bfb46be6f7f8ca8b6b10eb496e1b2733,2021-04-13T18:09:01-05:00,Fangchen Li,DEPS: drop numpy 1.16 #40814 (#40851),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),b7cb3dc25a5439995d2915171c7d5172836c634e,2021-04-06T23:38:30+05:30,fathomer,STY: remove --keep-runtime-typing from pyupgrade Final_Part-5 (#40805),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),11afc761affb2218c7c2b7ad8dc65a325cf96c2a,2021-02-27T12:15:00-06:00,Parfait Gasana,ENH: Add I/O support of XML with pandas.read_xml and DataFrame.to_xml… (#39516),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),51d360712f4380049167cda47e538be4ae57eccf,2021-02-23T05:21:51+05:30,Rohit Gupta,fix link (#39974),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),d01561fb7b9ad337611fa38a3cfb7e8c2faec608,2021-02-16T15:41:50Z,Marco Gorelli,force grid-wrap (#39780),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),d01561fb7b9ad337611fa38a3cfb7e8c2faec608,2021-02-16T15:41:50Z,Marco Gorelli,force grid-wrap (#39780),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),9a52a81fa66934322aa10c93096f2a6ceaff3ff9,2021-02-03T13:48:01Z,Marco Gorelli,STYLE use absolute imports (#39561),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),b31c069ded78a67e0a6f54fc776a7920fd09beca,2021-01-21T19:11:23+01:00,patrick,CLN: Numpy compat functions namespace (#39092),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),c322b2436cdbb447a430bb9eb1aff965d07e7e4e,2021-01-21T15:59:14-08:00,Zito Relova,CI/STYLE Fix misspellings exposed by codespell (#39264),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),46cec9f88001989141bbd8d2dfafff8c1319f7c9,2021-01-11T17:07:00Z,Simon Hawkins,TYP: replace Label alias from pandas._typing with Hashable (#39107),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),c5090953f07b6dc656a77213124b7435e1c4f6da,2021-01-08T13:23:37Z,Marco Gorelli,:label: use from __future__ import annotations (#39036),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),3d80244341a50d05be657685cfcb76631befb3bd,2021-01-07T00:06:16+05:30,Pradyumna Rahul,Remove Scatter and Hexbin from Series plot documentation (#39000),240,Plotting backend loaded via entry points
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),0230d034cc9e38fdf0c66ef86d836767abe71342,2020-12-23T06:08:07-08:00,Maxim Kupfer,patch wsl compatibility (#38546),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),fc31fb68c216acb1ed02e25d5d1ab83f89f049e8,2020-12-14T09:27:37-08:00,Ankush Dua,Updated docstring for DataFrame.plot.bar graph clearify the use of color list (#38387),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),589a89e092fdf3750b8e7a3aa28e04de39ce8b0f,2020-11-23T07:34:25-06:00,Fangchen Li,CLN: remove panel compat shim (#37983),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),f2cbf4e93afe07a80c4546bdfa47ab52de9c80f9,2020-11-20T16:46:27-06:00,Fangchen Li,BLD: set inplace in setup.cfg (#37973),189,Import behavior tested in optimized subprocess
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),e4e1b637895914eeb51fd94b13313aa86906cef1,2020-10-14T18:54:10+01:00,Eli Treuherz,VIS: Accept xlabel and ylabel for scatter and hexbin plots (#37102),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),0846dc1fdd8751492787f66b2e51cc1b168b5f20,2020-09-30T14:31:51+02:00,Joris Van den Bossche,ENH: nullable Float32/64 ExtensionArray (#34307),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),4caafd449884ead2b6a1b573b99ed9303303f62f,2020-09-18T22:20:31Z,Gautham,CLN: Update files (as per #36450) to Python 3.7+ syntax (#36457),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),4859be9cd145e3da0a7f596c3e27636a58920c1c,2020-09-13T21:21:17+01:00,Simon Hawkins,DOC/CLN: remove versionadded/changed:: 0.23 (#36338),240,Plotting backend loaded via entry points
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),d26f99a9f138226178497e6f0fb9e1052baabf7f,2020-09-08T15:41:30-07:00,jbrockmendel,STY: de-privatize names imported across modules (#36178),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),76eb314a0ef53c907da14f74a3745c5084a1428a,2020-09-02T22:00:00-05:00,Tom Augspurger,Optionally disallow duplicate labels (#28394),189,Import behavior tested in optimized subprocess
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),39894938dc6d20487f59c3706e0b46b0fb081296,2020-08-15T00:17:37+08:00,Jiaxiang,[BUG] fixed DateOffset pickle bug when months >= 12 (#35258),1,Legacy pickle file for compatibility testing
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),83807088329b2a7e6422e0d0ba460870a265d3d2,2020-08-10T20:17:47-05:00,Fangchen Li,Drop Python 3.6 support (#35214),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),6b2d0260c818e62052eaf535767f3a8c4b446c69,2020-08-01T03:43:00-05:00,Fangchen Li,CI: unpin isort 5 (#35470),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),148f9fd74fc71cb7509c0898883036316efc6f89,2020-07-07T13:09:09+02:00,Guillem Sánchez,Added missing import in boxplot_frame_groupby example (#34343),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),998e2abdca47f37072f4ec5ca72beffb3b1afeaf,2020-06-26T02:37:08+02:00,Kaiqi Dong,ENH: Implement xlabel and ylabel options in Series.plot and DataFrame.plot (#34223),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),d5139bbb41a3fe2742328ceaef94236ca3928d92,2020-06-23T21:08:42+01:00,Simon Hawkins,DOC: misc sphinx directive fixes (#34960),240,Plotting backend loaded via entry points
pandas,pandas/plotting/_core.py,pandas/tests/plotting/test_backend.py,entry_points (plugin loading),506eb54712e003e591fb04fc0cbf433fdbb018fb,2020-06-22T11:30:54-04:00,rhshadrach,BUG: groupby.hist legend should use group keys (#33493),240,Plotting backend loaded via entry points
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),6388370eb313244ba0e4cd8215dcdbfdabb7004b,2020-05-08T13:35:39-04:00,Akos Furton,CLN: spelling fixes in docstrings (#34039),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),81093ba8214476e979ea55765d7ddb609f729ac9,2020-05-01T12:38:38-07:00,jbrockmendel,BLD: bump numpy min version to 1.15.4 (#33729),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),24827e5d93f55368803a8e6a599e5b0cf858ac24,2020-02-28T12:22:52+02:00,Ram Rachum,Fix exception causes all over the code (#32322),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),53ece7009c02eefc0befccf911d72369b0ed37f8,2020-02-15T18:34:58Z,Simon Hawkins,CI: silence numpy-dev failures (#32025),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),97054acbf608bb4b22ad49346e9f9a38e0e08c8f,2020-02-12T16:10:24Z,Simon Hawkins,D202 No blank lines allowed after function docstring (#31895),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),4a1fbadf1b61727a822663e4610032dc9fc38f3b,2020-02-11T21:27:48Z,Simon Hawkins,"CLN: D300 Use """"""triple double quotes"""""" (#31888)",38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),307137ce95869fe636d99d38059827e8c063d430,2020-01-14T00:01:38+02:00,MomIsBestFriend,STY: concat strings (#30979),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),a474a01bc98db9a71d74cb117cb8eb26bf12869d,2020-01-09T07:29:04-05:00,Irv Lustig,Tests for Deprecate SparseArray for python 3.6 and 3.7 and fixes to other deprecation tests (#30799),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),97bba5138387773ba38477f51a0aa3ebe21737d2,2020-01-05T11:16:33-05:00,Irv Lustig, CLN: Deprecate pandas.SparseArray for pandas.arrays.SparseArray (#30656),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),6eabca3d4d879e3ec87b387fe885ed18fb758be8,2020-01-03T11:35:15-06:00,Tom Augspurger,REF: restructure api import (#30647),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),0913ed04d6652ef5daf59a1319325f28d7c0fd72,2020-01-02T04:01:44Z,Ryan Nazareth,DEPR: Deprecate pandas.datetime (#30489),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),fb20b26ab233989552c735478b7b137b0de3e484,2019-12-27T08:52:53-08:00,Thomas Li,DEPR: Deprecate pandas.np module (#30386),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),977eae3bfd92c46add6628fd421bc56a184a7fae,2019-12-26T08:13:15-05:00,Naomi Bonnin,STYLE: Using f-strings in pandas/__init__.py (#30475),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),5c8bd04b32bed51c349e06b9ecde184e83ea8711,2019-12-18T14:53:16-05:00,Vishwak Srinivasan,Move json_normalize to pd namespace (#27615),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),16dd0d3beedbdc5ee4650653d74526d017a04729,2019-12-18T12:24:10Z,Kevin Sheppard,DOC: Remove reference to moving windows regressions (#30319),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),4b9c62db78eba55931513ab9c31abe9e358268c1,2019-12-12T08:17:00-08:00,jbrockmendel,DEPR: msgpack (#30112),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),9b202d3f82678917097888c23a4c09c9f1f3452d,2019-12-11T03:11:51-05:00,Keith Kraus,ENH: Add ORC reader (#29447),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),7ea4e6197f58affbc59acf0b2f79cd3fac0a4c03,2019-12-02T00:41:26+01:00,Joris Van den Bossche,"ENH: add NA scalar for missing value indicator, use in StringArray. (#29597)",189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),ed98ff0ea7a920356dbb1c3af9e29eab1c041823,2019-11-29T18:43:43+02:00,MomIsBestFriend,STY: x.__class__ to type(x) #batch-3 (#29894),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),d36bc70d32cf6dc1d32e1563f1a90996ea2d5252,2019-11-27T18:19:50+02:00,MomIsBestFriend,Typing annotations (#29850),38,"Clipboard uses external tools like pbcopy, xclip"
